StudentID,TrackID,First Name,Last Name,DateOfBirth,MilitaryStatus,Gender,EnrollmentDate,GraduationDate,Graduate,MaritalStatus,RelatedFaculty,University,Username,Password
202,1,Azizullah,Bakr,1995-09-24,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,0,Alexandria University,malleyne5l,tpuckinghorne5l
203,1,Bakr,Salah,1995-04-15,Exempted,0,2017-01-01,2017-09-30,1,Unmarried,1,Mansora University,dduns5m,rturbard5m
204,1,Halima,Mina,1999-07-04,,1,2023-01-01,2023-09-30,0,Unmarried,0,Alexandria University,mdenison5n,cdigiacomo5n
205,1,Samer,Azimullah,1995-12-28,Completed,0,2022-01-01,2022-09-30,1,Unmarried,0,Menia University,kluciano5o,ecarver5o
206,1,Besma,Azmi,1995-07-13,,1,2023-01-01,2023-09-30,0,Married,0,Mansora University,jbeamond5p,fbergen5p
207,1,Aly,Ramadan,1996-07-01,Postponed,0,2021-01-01,2021-09-30,1,Widowed,1,Menia University,bscrannage5q,nwormstone5q
208,1,Awad,Magdy,1999-12-12,Completed,0,2021-01-01,2021-09-30,1,Unmarried,0,Helwan University,gturmall5r,ejuarez5r
209,1,Amira,Nour,1998-06-08,,1,2021-01-01,2021-09-30,1,Married,1,Mansora University,klawlee5s,kraynor5s
210,1,Hamida,Azizullah,2000-02-07,,1,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,nravenhill5t,kscollick5t
211,1,Anwar,Barkat,1995-09-22,Postponed,0,2023-01-01,2023-09-30,0,Divorced,0,Ain Shams University,chutchins5u,gpawle5u
212,1,Helmy,Boutros,1995-05-29,Completed,0,2020-01-01,2020-09-30,1,Unmarried,1,Cairo University,kscoles5v,ihobbema5v
213,1,Darwish,Othman,1996-09-26,Exempted,0,2017-01-01,2017-09-30,1,Unmarried,1,Ain Shams University,cborgbartolo5w,icampsall5w
214,1,Ashraqat,Fahmi,1997-10-30,,1,2017-01-01,2017-09-30,1,Unmarried,1,Cairo University,briediger5x,efearenside5x
215,1,Moaaz,Faiz,1997-06-25,Completed,0,2020-01-01,2020-09-30,1,Unmarried,1,Ain Shams University,mottam5y,bmarchington5y
216,1,Malika,Said,1995-09-27,,1,2023-01-01,2023-09-30,0,Unmarried,1,Ain Shams University,atilbrook5z,phasloch5z
217,1,Shrouk,Bakr,2000-01-01,,1,2023-01-01,2023-09-30,0,Married,1,Cairo University,hmcmechan60,tfiddian60
218,1,Ashraf,David,1999-08-13,Completed,0,2023-01-01,2023-09-30,0,Divorced,1,Mansora University,vdowning61,pcoverly61
219,1,Mai,Saeed,1996-01-16,,1,2020-01-01,2020-09-30,1,Married,0,Cairo University,achampionnet62,rkearley62
220,1,Barkatullah,Refaat,1997-06-12,Postponed,0,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,uhearthfield63,mdodshon63
221,1,Leila,Islam,1996-04-09,,1,2021-01-01,2021-09-30,1,Unmarried,1,Ain Shams University,rtourne64,ashouler64
222,1,Salah,Darwish,1998-02-07,Completed,0,2021-01-01,2021-09-30,1,Married,1,Mansora University,csimonnot65,econvery65
223,1,Maryam,Salah,1998-02-24,,1,2022-01-01,2022-09-30,1,Divorced,1,Ain Shams University,tdeath66,ssnassell66
224,1,Lara,Bashar,1997-01-23,,1,2022-01-01,2022-09-30,1,Married,0,Helwan University,kdragonette67,jhemshall67
225,1,Fatima,Salah,1999-01-15,,1,2021-01-01,2021-09-30,1,Unmarried,0,Menia University,cbalsellie68,jnelsen68
226,1,Afreen,Bahaa,1998-11-11,,1,2017-01-01,2017-09-30,1,Unmarried,1,Cairo University,djelks69,vdemschke69
227,1,Jumana,Magdy,1995-07-08,,1,2017-01-01,2017-09-30,1,Unmarried,1,Helwan University,cgrishunin6a,cebbers6a
228,1,Ayman,Mohamed,1999-06-29,Completed,0,2023-01-01,2023-09-30,0,Unmarried,1,Mansora University,camoore6b,nbiggadyke6b
229,1,Helmy,Atif,1999-04-23,Exempted,0,2020-01-01,2020-09-30,1,Unmarried,0,Helwan University,doake6c,slefevre6c
230,1,Ashour,Fadel,2000-02-02,Postponed,0,2023-01-01,2023-09-30,0,Unmarried,1,Helwan University,mskaid6d,mbartalini6d
231,1,Dareen,Ayman,1998-07-25,,1,2017-01-01,2017-09-30,1,Married,1,Helwan University,myouthead6e,amcgowan6e
232,1,Faisal,Mohamed,1999-11-01,Completed,0,2017-01-01,2017-09-30,1,Unmarried,1,Helwan University,tchomiszewski6f,cpassman6f
233,1,Asem,Hamdy,1996-09-03,Completed,0,2023-01-01,2023-09-30,0,Married,0,Helwan University,astichel6g,jmangenot6g
234,1,Nawal,Mamdouh,1996-03-18,,1,2020-01-01,2020-09-30,1,Unmarried,1,Helwan University,eodonnelly6h,jraft6h
235,1,Maysoon,Mansour,1998-06-05,,1,2019-01-01,2019-09-30,1,Unmarried,1,Cairo University,bpraill6i,sbugge6i
236,1,Aya,Nour,1996-01-05,,1,2019-01-01,2019-09-30,1,Widowed,0,Alexandria University,spetchey6j,ttarbox6j
237,1,Nasrin,Basri,1997-10-15,,1,2021-01-01,2021-09-30,1,Unmarried,0,Cairo University,zrennix6k,evater6k
238,1,Madiha,Ziad,1998-09-10,,1,2023-01-01,2023-09-30,0,Widowed,1,Alexandria University,akenwell6l,jloveguard6l
239,1,Maryam,Aziz,1996-07-08,,1,2022-01-01,2022-09-30,1,Married,0,Menia University,mllewellyn6m,kbrasener6m
240,1,Boutheina,Ayman,1999-01-23,,1,2023-01-01,2023-09-30,0,Unmarried,1,Alexandria University,kkovacs6n,fcarbonell6n
241,1,Samer,Mina,1997-12-23,Completed,0,2023-01-01,2023-09-30,0,Married,1,Menia University,ethandi6o,tocarmody6o
242,1,Chaima,Ziad,1998-06-02,,1,2022-01-01,2022-09-30,1,Unmarried,1,Helwan University,crenowden6p,emeiklejohn6p
243,1,Dalal,Zaki,1999-10-20,,1,2019-01-01,2019-09-30,1,Married,1,Alexandria University,astainburn6q,ehandrock6q
244,1,Ibtisam,Farouk,1997-11-09,,1,2019-01-01,2019-09-30,1,Divorced,1,Mansora University,acherryman6r,bcappleman6r
245,1,Asil,Asad,1997-11-06,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,1,Helwan University,hgimlet6s,rjado6s
246,1,Sabry,Asad,1995-09-16,Completed,0,2017-01-01,2017-09-30,1,Divorced,1,Ain Shams University,pomoylane6t,rmaior6t
247,1,Barkatullah,Anis,1997-10-31,Exempted,0,2021-01-01,2021-09-30,1,Married,1,Cairo University,mthorp6u,egommes6u
248,1,Karima,Azimullah,1995-07-20,,1,2023-01-01,2023-09-30,0,Widowed,0,Cairo University,hpinney6v,tcossins6v
249,1,Magdy,Salah,1997-05-20,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,1,Ain Shams University,aaxelbey6w,ltrembley6w
250,1,Mamdouh,Awad,1996-05-28,Completed,0,2019-01-01,2019-09-30,1,Unmarried,1,Cairo University,cmckea6x,jhelin6x
251,1,Islam,Halim,1995-09-26,Completed,0,2019-01-01,2019-09-30,1,Unmarried,1,Mansora University,pavramovich6y,hcardero6y
252,1,Adela,Bahaa,1996-08-04,,1,2020-01-01,2020-09-30,1,Widowed,1,Alexandria University,gcollop6z,rrowler6z
253,1,Anas,Hamdy,1995-09-01,Postponed,0,2017-01-01,2017-09-30,1,Unmarried,0,Ain Shams University,dsacaze70,vzold70
254,1,Mamdouh,Aly,1995-10-29,Completed,0,2022-01-01,2022-09-30,1,Divorced,1,Helwan University,solyet71,lwarin71
255,1,Alaa,Sabry,1997-04-23,,1,2020-01-01,2020-09-30,1,Married,0,Cairo University,bchamp72,ekezar72
256,1,Alya,Bahaa,1999-04-22,,1,2017-01-01,2017-09-30,1,Unmarried,0,Alexandria University,lhannigane73,jmerrifield73
257,1,Amina,Mansour,2000-01-09,,1,2021-01-01,2021-09-30,1,Married,1,Menia University,cethridge74,ddurrans74
258,1,Amina,Atif,1998-05-31,,1,2020-01-01,2020-09-30,1,Married,1,Cairo University,hadrian75,kfero75
259,1,Mansour,Barakat,1995-09-26,Completed,0,2022-01-01,2022-09-30,1,Married,1,Ain Shams University,rmarczyk76,ckitchin76
260,1,Shrouk,Islam,1996-05-06,,1,2023-01-01,2023-09-30,0,Divorced,1,Alexandria University,mgoundry77,imartinson77
261,1,Azeem,Aly,1996-09-30,Completed,0,2019-01-01,2019-09-30,1,Unmarried,1,Ain Shams University,tnorthleigh78,kwhitehurst78
262,1,Abeer,Salah,1997-08-25,,1,2022-01-01,2022-09-30,1,Married,0,Mansora University,ljacks79,aughetti79
263,1,Lara,Allam,1998-12-23,,1,2023-01-01,2023-09-30,0,Unmarried,0,Cairo University,cjodkowski7a,rericsson7a
264,1,Amira,Ayad,1999-06-12,,1,2018-01-01,2018-09-30,1,Unmarried,0,Menia University,wjellyman7b,rhammersley7b
265,1,Abbas,Boulos,1996-06-30,Exempted,0,2020-01-01,2020-09-30,1,Widowed,1,Mansora University,rtiley7c,sblaszczynski7c
266,1,Barkatullah,Moaaz,1998-09-05,Completed,0,2018-01-01,2018-09-30,1,Unmarried,1,Ain Shams University,mstagge7d,bmcglade7d
267,1,Mamdouh,Darwish,1996-08-12,Completed,0,2020-01-01,2020-09-30,1,Unmarried,0,Ain Shams University,oallin7e,htweedle7e
268,1,Mohamed,Azmi,1997-09-22,Exempted,0,2019-01-01,2019-09-30,1,Widowed,0,Cairo University,nlohoar7f,veakins7f
269,1,Ibtisam,Fahd,1998-11-11,,1,2022-01-01,2022-09-30,1,Unmarried,0,Ain Shams University,tpenke7g,hros7g
270,1,Azizullah,Othman,1999-08-22,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,1,Helwan University,glowes7h,ngrayshon7h
271,1,Aly,Azmi,1997-05-14,Completed,0,2022-01-01,2022-09-30,1,Unmarried,0,Helwan University,lcheak7i,nkingzett7i
272,1,Burhan,Ziad,1996-11-24,Exempted,0,2017-01-01,2017-09-30,1,Married,1,Helwan University,kgiannazzi7j,iiorizzo7j
273,1,Fahd,Ayub,1999-12-11,Postponed,0,2017-01-01,2017-09-30,1,Widowed,1,Menia University,hbortoletti7k,ecouvert7k
274,1,Badr,Aly,1995-07-08,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,nedginton7l,ljaspar7l
275,1,Malika,Burhan,1995-12-16,,1,2022-01-01,2022-09-30,1,Widowed,1,Menia University,ccuredell7m,akorpal7m
276,1,Saeed,Bashar,1996-07-14,Completed,0,2020-01-01,2020-09-30,1,Divorced,1,Helwan University,qmashal7n,rsultan7n
277,1,Barakat,Ramy,1995-03-27,Completed,0,2023-01-01,2023-09-30,0,Unmarried,0,Menia University,bjan7o,ccurle7o
278,1,Ramy,Badr,1999-06-28,Completed,0,2018-01-01,2018-09-30,1,Married,1,Menia University,nbamsey7p,eheadey7p
279,1,Huda,Othman,1997-12-13,,1,2017-01-01,2017-09-30,1,Unmarried,1,Mansora University,blamartine7q,mmcgillivrie7q
280,1,Mona,Ayub,1998-06-29,,1,2020-01-01,2020-09-30,1,Unmarried,1,Mansora University,dgreatrex7r,gchristofol7r
281,1,Aisha,Basri,1999-01-25,,1,2018-01-01,2018-09-30,1,Unmarried,0,Menia University,dgiraudoux7s,hfarguhar7s
282,1,Eva,Ramadan,1997-04-20,,1,2023-01-01,2023-09-30,0,Unmarried,1,Alexandria University,polivetta7t,kgyngell7t
283,1,Bakir,Asad,1998-12-16,Postponed,0,2017-01-01,2017-09-30,1,Married,0,Helwan University,sbraidford7u,rbigglestone7u
284,1,Basri,Bashir,1998-06-26,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,0,Alexandria University,maddekin7v,mhasard7v
285,1,Nour,Basri,1996-12-13,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,0,Mansora University,charnell7w,graspison7w
286,1,Islam,Mansour,1998-11-06,Exempted,0,2022-01-01,2022-09-30,1,Unmarried,0,Helwan University,droblett7x,falliott7x
287,1,Bakir,Ataullah,1995-09-22,Completed,0,2019-01-01,2019-09-30,1,Married,1,Cairo University,mwardhaugh7y,sdeackes7y
288,1,Maria,Azimullah,1996-11-03,,1,2017-01-01,2017-09-30,1,Widowed,0,Cairo University,mleah7z,dslocomb7z
289,1,Alya,Badr,1997-03-12,,1,2021-01-01,2021-09-30,1,Unmarried,1,Cairo University,tarsmith80,ccritchard80
290,1,Ashraf,Bashar,2000-01-29,Completed,0,2022-01-01,2022-09-30,1,Divorced,0,Mansora University,dthay81,mdavidman81
291,1,Najat,Ayub,1999-02-04,,1,2017-01-01,2017-09-30,1,Divorced,1,Ain Shams University,lhaddow82,tcherrison82
292,1,Ayman,Saher,1998-02-06,Completed,0,2021-01-01,2021-09-30,1,Married,1,Mansora University,eurpeth83,sbichener83
293,1,Malika,Asad,1998-06-24,,1,2017-01-01,2017-09-30,1,Unmarried,1,Alexandria University,ehalksworth84,togus84
294,1,Hayat,Ayad,1998-01-28,,1,2018-01-01,2018-09-30,1,Married,1,Ain Shams University,iscrauniage85,agrabiec85
295,1,Sara,Allam,1997-08-05,,1,2022-01-01,2022-09-30,1,Married,1,Mansora University,ebohlin86,tkeningley86
296,1,Hamida,Boutros,1998-09-10,,1,2023-01-01,2023-09-30,0,Unmarried,1,Helwan University,shamlen87,mponder87
297,1,Halim,Barakat,1996-09-09,Exempted,0,2021-01-01,2021-09-30,1,Divorced,1,Alexandria University,jgreber88,acollerd88
298,1,Ayub,Fahmi,1995-11-06,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,0,Mansora University,kallsobrook89,lcaurah89
299,1,Bilal,Bashar,1997-09-29,Exempted,0,2020-01-01,2020-09-30,1,Married,1,Mansora University,fdeex8a,vcisec8a
300,1,Mansour,Mina,1999-01-04,Completed,0,2022-01-01,2022-09-30,1,Married,1,Cairo University,rchilver8b,skurten8b
301,1,Amira,Hamdy,1997-03-12,,1,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,thadgraft8c,phinrichsen8c
302,1,Ataullah,Fahri,1999-07-14,Exempted,0,2022-01-01,2022-09-30,1,Divorced,0,Alexandria University,hbeaulieu8d,mmacavaddy8d
303,1,Aisha,Fahri,1997-02-25,,1,2023-01-01,2023-09-30,0,Unmarried,0,Helwan University,kantonsson8e,gbreward8e
304,1,Maya,Faisal,1997-10-18,,1,2023-01-01,2023-09-30,0,Unmarried,0,Alexandria University,ttregale8f,ggarry8f
305,1,Habiba,Aly,1997-02-04,,1,2021-01-01,2021-09-30,1,Unmarried,1,Ain Shams University,ljukubczak8g,dnisius8g
306,1,Toka,Ashraf,1995-07-07,,1,2018-01-01,2018-09-30,1,Married,1,Ain Shams University,cbailes8h,gcabble8h
307,1,Badr,Hamdy,1996-05-21,Completed,0,2022-01-01,2022-09-30,1,Unmarried,1,Mansora University,rbalazs8i,scaff8i
308,1,Boulos,Aziz,1996-03-01,Exempted,0,2018-01-01,2018-09-30,1,Unmarried,1,Ain Shams University,wcondict8j,wervin8j
309,1,Hanifa,Ashour,1996-02-18,,1,2023-01-01,2023-09-30,0,Unmarried,1,Helwan University,ldate8k,vgainforth8k
310,1,Dalia,Saher,1999-11-27,,1,2022-01-01,2022-09-30,1,Unmarried,0,Cairo University,dlavin8l,cdikelin8l
311,1,Asadullah,Nour,1996-12-22,Exempted,0,2022-01-01,2022-09-30,1,Unmarried,1,Ain Shams University,cosborne8m,yshilstone8m
312,1,Asem,Saeed,1997-10-01,Postponed,0,2023-01-01,2023-09-30,0,Married,1,Menia University,cisoldi8n,mlandes8n
313,1,Mina,Mamdouh,1999-02-06,Exempted,0,2022-01-01,2022-09-30,1,Unmarried,1,Helwan University,gceschi8o,ngowry8o
314,1,Ayad,Bakr,1995-06-19,Exempted,0,2019-01-01,2019-09-30,1,Divorced,1,Helwan University,omacvaugh8p,mmoehler8p
315,1,Ayman,Asghar,1997-05-05,Completed,0,2023-01-01,2023-09-30,0,Married,1,Ain Shams University,bcone8q,hhortop8q
316,1,Dalal,Samer,1996-11-13,,1,2021-01-01,2021-09-30,1,Unmarried,1,Helwan University,kcarrell8r,spetrello8r
317,1,Maryam,Aly,1999-11-02,,1,2018-01-01,2018-09-30,1,Divorced,1,Menia University,bfaulconer8s,lell8s
318,1,Ziad,Bahaa,1999-12-15,Postponed,0,2020-01-01,2020-09-30,1,Unmarried,0,Mansora University,frapi8t,bmeric8t
319,1,Barkatullah,Azizullah,1998-04-19,Exempted,0,2018-01-01,2018-09-30,1,Married,1,Cairo University,imcgeechan8u,cmair8u
320,1,Nafisa,Helmy,1996-04-21,,1,2022-01-01,2022-09-30,1,Unmarried,1,Helwan University,awealleans8v,mfrostdicke8v
321,1,Islam,Islam,1997-07-17,Exempted,0,2020-01-01,2020-09-30,1,Divorced,1,Menia University,pbaigrie8w,llubeck8w
322,1,Azeem,Aly,1996-08-09,Postponed,0,2022-01-01,2022-09-30,1,Widowed,1,Cairo University,cdaly8x,pconnerry8x
323,1,Salah,Azizullah,1995-11-23,Completed,0,2021-01-01,2021-09-30,1,Unmarried,1,Alexandria University,eantoniewicz8y,bregenhardt8y
324,1,Asad,Azeem,1999-10-29,Completed,0,2023-01-01,2023-09-30,0,Unmarried,0,Alexandria University,lusborn8z,wsandwich8z
325,1,Maysoon,Saher,2000-01-08,,1,2022-01-01,2022-09-30,1,Divorced,1,Mansora University,agundrey90,nplacido90
326,1,Said,Farouk,1998-12-14,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,1,Ain Shams University,fmuncaster91,qgrieger91
327,1,Salah,Burhan,1996-06-02,Postponed,0,2022-01-01,2022-09-30,1,Married,1,Helwan University,hclampe92,corwin92
328,1,Amira,Mohamed,1999-12-15,,1,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,bbowland93,misted93
329,1,Habiba,Hamdy,1999-04-04,,1,2019-01-01,2019-09-30,1,Widowed,1,Mansora University,kdudney94,csimonin94
330,1,Hayat,Baha,1999-10-27,,1,2023-01-01,2023-09-30,0,Unmarried,1,Mansora University,ppittaway95,hrosenstein95
331,1,Azizullah,Allam,1996-12-27,Postponed,0,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,lwalters96,pwilstead96
332,1,Helmy,Fadel,1997-07-13,Postponed,0,2022-01-01,2022-09-30,1,Unmarried,1,Ain Shams University,adybbe97,odaubney97
333,1,Maya,Mohamed,1996-04-26,,1,2017-01-01,2017-09-30,1,Married,1,Alexandria University,tpretti98,nivanenko98
334,1,Zaki,Aly,1997-06-17,Completed,0,2018-01-01,2018-09-30,1,Married,1,Cairo University,npedrocchi99,wcalver99
335,1,Awad,Allam,1998-05-02,Exempted,0,2023-01-01,2023-09-30,0,Married,1,Helwan University,pandrioni9a,dreimers9a
336,1,Allam,Asem,1998-02-25,Completed,0,2021-01-01,2021-09-30,1,Married,1,Ain Shams University,kmacairt9b,acostard9b
337,1,Maya,Saeed,1999-04-18,,1,2020-01-01,2020-09-30,1,Unmarried,1,Ain Shams University,kmckirdy9c,fschooling9c
338,1,Khadija,Bashir,1995-11-13,,1,2020-01-01,2020-09-30,1,Unmarried,1,Menia University,rgreig9d,lpandya9d
339,1,Fatima,Basri,1996-02-05,,1,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,obosse9e,mjuorio9e
340,1,Dalal,Badr,1996-07-26,,1,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,cgoodspeed9f,thinksen9f
341,1,Eva,Nour,1998-06-21,,1,2023-01-01,2023-09-30,0,Married,0,Menia University,ddilgarno9g,sbettridge9g
342,1,Saeed,Faheem,1995-07-20,Completed,0,2021-01-01,2021-09-30,1,Unmarried,0,Menia University,jkoppel9h,wivanshintsev9h
343,1,Ashour,Fahmi,1995-05-27,Completed,0,2022-01-01,2022-09-30,1,Married,1,Cairo University,alargan9i,cwillard9i
344,1,Afaf,Mansour,1997-06-01,,1,2018-01-01,2018-09-30,1,Married,0,Cairo University,lpadula9j,iwhitelock9j
345,1,Lara,Awad,1995-04-08,,1,2020-01-01,2020-09-30,1,Married,1,Mansora University,gbotright9k,hpiola9k
346,1,Latifa,Refaat,1999-04-19,,1,2021-01-01,2021-09-30,1,Unmarried,0,Alexandria University,jfairbrass9l,wkippin9l
347,1,Darwish,Said,1999-05-12,Postponed,0,2022-01-01,2022-09-30,1,Married,1,Ain Shams University,tdegogay9m,odeverson9m
348,1,Boutros,Moaaz,1997-09-29,Exempted,0,2018-01-01,2018-09-30,1,Married,1,Ain Shams University,psummerell9n,ybulward9n
349,1,Saeed,Faiz,1996-03-30,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,0,Menia University,mbrosetti9o,aelloy9o
350,1,Basri,Fadel,1995-12-05,Postponed,0,2019-01-01,2019-09-30,1,Married,1,Helwan University,gringwood9p,mstuchbery9p
351,1,Maya,Refaat,1996-09-18,,1,2022-01-01,2022-09-30,1,Widowed,0,Alexandria University,ddanahar9q,dattenbrough9q
352,1,Jena,Bakr,2000-01-21,,1,2017-01-01,2017-09-30,1,Married,0,Helwan University,mvarrow9r,hesh9r
353,1,Mina,Bahaa,1996-08-30,Exempted,0,2020-01-01,2020-09-30,1,Unmarried,0,Ain Shams University,pwalcar9s,mmangin9s
354,1,David,Barakat,1997-12-31,Exempted,0,2017-01-01,2017-09-30,1,Unmarried,0,Mansora University,bpace9t,brappaport9t
355,1,Dalia,Aqeel,1999-06-20,,1,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,lolczak9u,cambrosini9u
356,1,Habiba,Gomaa,1997-04-26,,1,2021-01-01,2021-09-30,1,Unmarried,1,Ain Shams University,odeeman9v,jbehagg9v
357,1,Lamia,Sabry,1995-12-27,,1,2022-01-01,2022-09-30,1,Unmarried,1,Helwan University,eblasio9w,npietroni9w
358,1,Lina,Mansour,1995-02-13,,1,2018-01-01,2018-09-30,1,Unmarried,1,Ain Shams University,scarik9x,mlithgow9x
359,1,Aisha,Asad,1997-01-05,,1,2022-01-01,2022-09-30,1,Unmarried,1,Cairo University,fstonefewings9y,spatriskson9y
360,1,Ayad,Ataullah,1996-11-29,Completed,0,2022-01-01,2022-09-30,1,Married,0,Cairo University,cgartan9z,obresnahan9z
361,1,Amina,Azeem,1996-09-15,,1,2021-01-01,2021-09-30,1,Unmarried,0,Menia University,hdoorlya0,clauksa0
362,1,Aya,Ramadan,1996-03-05,,1,2022-01-01,2022-09-30,1,Unmarried,1,Mansora University,jblenkinshipa1,dcockrella1
363,1,Ashraqat,Asem,1997-11-17,,1,2022-01-01,2022-09-30,1,Divorced,0,Alexandria University,lfingletona2,cbenettoloa2
364,1,Sara,Saher,1997-04-04,,1,2020-01-01,2020-09-30,1,Unmarried,0,Ain Shams University,aweblina3,lgilhama3
365,1,Jumana,Fahmi,1996-09-12,,1,2023-01-01,2023-09-30,0,Divorced,0,Helwan University,rphilippeta4,aabbatuccia4
366,1,Amina,Aly,1996-12-30,,1,2019-01-01,2019-09-30,1,Unmarried,1,Menia University,shendriksa5,ndoubravaa5
367,1,Asadullah,Ayad,1997-04-14,Postponed,0,2018-01-01,2018-09-30,1,Married,0,Helwan University,jhusbandsa6,tpleumana6
368,1,Amira,Asad,1997-03-10,,1,2021-01-01,2021-09-30,1,Divorced,1,Mansora University,dsyddona7,yandrena7
369,1,Ashraf,Faiz,2000-01-21,Completed,0,2018-01-01,2018-09-30,1,Married,1,Mansora University,gharmonda8,alafayea8
370,1,Toka,Fahd,1995-10-11,,1,2022-01-01,2022-09-30,1,Married,1,Ain Shams University,oletchforda9,ncasollaa9
371,1,Abeer,Bakr,1998-09-10,,1,2020-01-01,2020-09-30,1,Unmarried,1,Menia University,vmottenaa,tsorbeyaa
372,1,Lara,Azimullah,1999-06-19,,1,2021-01-01,2021-09-30,1,Unmarried,1,Mansora University,ohircheab,cricciardoab
373,1,Ramy,Bahaa,1999-06-01,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,0,Alexandria University,fdizlieac,hplaideac
374,1,Ahmed,David,1995-12-28,Exempted,0,2023-01-01,2023-09-30,0,Married,1,Alexandria University,chackwellad,kcragellad
375,1,Mai,Fahmi,1999-05-18,,1,2023-01-01,2023-09-30,0,Widowed,0,Ain Shams University,ascoreyae,wvargasae
376,1,Mohamed,Abbas,1996-08-06,Exempted,0,2021-01-01,2021-09-30,1,Married,1,Mansora University,rcossonaf,travelaf
377,1,Maysoon,Saher,1996-06-22,,1,2022-01-01,2022-09-30,1,Married,1,Alexandria University,pgrundellag,clusgdinag
378,1,Azimullah,Helmy,1996-02-04,Postponed,0,2022-01-01,2022-09-30,1,Unmarried,1,Alexandria University,joshevlinah,rbohjeah
379,1,Najat,Saeed,1999-11-27,,1,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,wclemendotai,osheeresai
380,1,Doaa,Gomaa,1996-04-30,,1,2021-01-01,2021-09-30,1,Widowed,1,Ain Shams University,mbotgeraj,dbeloneaj
381,1,Ataullah,Anas,1996-06-18,Completed,0,2023-01-01,2023-09-30,0,Unmarried,1,Cairo University,lstreatfeildak,mlyokhinak
382,1,Azhar,Anas,1997-04-06,,1,2023-01-01,2023-09-30,0,Married,1,Menia University,mhatterslayal,swroeal
383,1,Anwar,Asem,2000-01-12,Completed,0,2023-01-01,2023-09-30,0,Unmarried,0,Mansora University,sbatsfordam,ecanaam
384,1,David,Atif,1997-06-25,Exempted,0,2023-01-01,2023-09-30,0,Married,0,Mansora University,adenizetan,rbussenan
385,1,Bushra,Asad,1999-04-12,,1,2023-01-01,2023-09-30,0,Unmarried,0,Helwan University,jpoddao,lberwickao
386,1,Lamia,Halim,1997-10-15,,1,2021-01-01,2021-09-30,1,Married,1,Ain Shams University,lramiroap,gkingsnorthap
387,1,Mamdouh,Ziad,1997-03-07,Completed,0,2021-01-01,2021-09-30,1,Unmarried,1,Alexandria University,syudeaq,aerataq
388,1,Halim,Farouk,1995-10-17,Exempted,0,2021-01-01,2021-09-30,1,Unmarried,1,Menia University,drashleighar,eplentyar
389,1,Asghar,Aly,1998-12-18,Completed,0,2022-01-01,2022-09-30,1,Divorced,1,Cairo University,hledramas,dalbrookas
390,1,Sarah,Mamdouh,1999-09-01,,1,2021-01-01,2021-09-30,1,Unmarried,1,Ain Shams University,mmullinderat,fismailat
391,1,Mina,Barkat,1999-09-05,Exempted,0,2023-01-01,2023-09-30,0,Divorced,1,Mansora University,rsinkinsau,nlefevreau
392,1,Azimullah,Azizullah,1999-05-24,Postponed,0,2019-01-01,2019-09-30,1,Unmarried,1,Helwan University,arainvilleav,ehatzav
393,1,Salah,Mohamed,1997-09-10,Postponed,0,2021-01-01,2021-09-30,1,Unmarried,0,Menia University,btwomeyaw,lstearneaw
394,1,Asil,Azimullah,1996-08-01,Postponed,0,2020-01-01,2020-09-30,1,Divorced,0,Cairo University,vjosumax,jpuigax
395,1,Islam,Baha,1995-07-06,Exempted,0,2023-01-01,2023-09-30,0,Unmarried,0,Menia University,cseefeldtay,bcrisellay
396,1,Jumana,Salah,1997-08-08,,1,2018-01-01,2018-09-30,1,Unmarried,1,Menia University,ccrosettoaz,awignallaz
